1, RaunerFirst, RaunerFirst, 90, 90, right, -0.6231689, -3.678711, 142.0622, 20211001, 14:59:15.18679, 600.7442
2, Fairbanks, Fairbanks, -90, -90, left, 10.4207, -1.73468, -166.0938, 20211001, 14:59:23.62362, 609.1811
2, Fairbanks, Fairbanks, -90, -90, left, 10.48148, -1.696014, -166.1868, 20211001, 14:59:23.63720, 609.1949
2, Fairbanks, Fairbanks, -90, -90, left, 10.49454, -1.68811, -166.2514, 20211001, 14:59:23.65145, 609.2089
2, Fairbanks, Fairbanks, -90, -90, left, 10.38901, -1.679321, -166.2801, 20211001, 14:59:23.66525, 609.2227
2, Fairbanks, Fairbanks, -90, -90, left, 10.30428, -1.725647, -166.2742, 20211001, 14:59:23.67903, 609.2368
2, Fairbanks, Fairbanks, -90, -90, left, 10.30019, -1.750732, -166.292, 20211001, 14:59:23.69318, 609.2507
2, Fairbanks, Fairbanks, -90, -90, left, 10.30485, -1.762115, -166.2808, 20211001, 14:59:23.70714, 609.2646
2, Fairbanks, Fairbanks, -90, -90, left, 10.31176, -1.732574, -166.2195, 20211001, 14:59:23.72088, 609.2786
2, Fairbanks, Fairbanks, -90, -90, left, 10.32546, -1.752197, -166.2031, 20211001, 14:59:23.73534, 609.2925
2, Fairbanks, Fairbanks, -90, -90, left, 10.38193, -1.775391, -166.1385, 20211001, 14:59:23.74937, 609.3064
2, Fairbanks, Fairbanks, -90, -90, left, 10.39065, -1.81781, -166.076, 20211001, 14:59:23.76309, 609.3206
2, Fairbanks, Fairbanks, -90, -90, left, 10.37645, -1.830597, -165.9709, 20211001, 14:59:23.77674, 609.3342
2, Fairbanks, Fairbanks, -90, -90, left, 10.37775, -1.830566, -165.8994, 20211001, 14:59:23.79070, 609.3482
2, Fairbanks, Fairbanks, -90, -90, left, 10.36279, -1.830566, -165.8113, 20211001, 14:59:23.80466, 609.3621
2, Fairbanks, Fairbanks, -90, -90, left, 10.34298, -1.840973, -165.715, 20211001, 14:59:23.81851, 609.3761
2, Fairbanks, Fairbanks, -90, -90, left, 10.3058, -1.825348, -165.6113, 20211001, 14:59:23.83239, 609.3898
2, Fairbanks, Fairbanks, -90, -90, left, 10.28817, -1.748352, -165.5043, 20211001, 14:59:23.84666, 609.4037
2, Fairbanks, Fairbanks, -90, -90, left, 10.26449, -1.698914, -165.4352, 20211001, 14:59:23.86011, 609.4177
2, Fairbanks, Fairbanks, -90, -90, left, 10.22618, -1.627838, -165.3745, 20211001, 14:59:23.87450, 609.4316
2, Fairbanks, Fairbanks, -90, -90, left, 10.15658, -1.578949, -165.282, 20211001, 14:59:23.88814, 609.4456
2, Fairbanks, Fairbanks, -90, -90, left, 10.08893, -1.515106, -165.2187, 20211001, 14:59:23.90196, 609.4596
2, Fairbanks, Fairbanks, -90, -90, left, 10.06981, -1.434357, -165.1963, 20211001, 14:59:23.91605, 609.4735
2, Fairbanks, Fairbanks, -90, -90, left, 10.06493, -1.37915, -165.186, 20211001, 14:59:23.92989, 609.4872
2, Fairbanks, Fairbanks, -90, -90, left, 10.02907, -1.362854, -165.1444, 20211001, 14:59:23.94377, 609.5012
2, Fairbanks, Fairbanks, -90, -90, left, 10.00794, -1.355652, -165.1502, 20211001, 14:59:23.95750, 609.5152
2, Fairbanks, Fairbanks, -90, -90, left, 9.99716, -1.332397, -165.1787, 20211001, 14:59:23.97167, 609.5291
2, Fairbanks, Fairbanks, -90, -90, left, 9.986238, -1.292084, -165.2168, 20211001, 14:59:23.98566, 609.5431
2, Fairbanks, Fairbanks, -90, -90, left, 9.990723, -1.272003, -165.2421, 20211001, 14:59:23.99916, 609.5568
2, Fairbanks, Fairbanks, -90, -90, left, 9.995432, -1.257141, -165.2806, 20211001, 14:59:24.01327, 609.5708
2, Fairbanks, Fairbanks, -90, -90, left, 9.969756, -1.224243, -165.314, 20211001, 14:59:24.02729, 609.5848
2, Fairbanks, Fairbanks, -90, -90, left, 9.948893, -1.211945, -165.3537, 20211001, 14:59:24.04106, 609.5988
2, Fairbanks, Fairbanks, -90, -90, left, 9.926342, -1.195557, -165.3653, 20211001, 14:59:24.05526, 609.6127
2, Fairbanks, Fairbanks, -90, -90, left, 9.909813, -1.156555, -165.3853, 20211001, 14:59:24.06899, 609.6265
2, Fairbanks, Fairbanks, -90, -90, left, 9.884337, -1.096161, -165.3791, 20211001, 14:59:24.08311, 609.6404
2, Fairbanks, Fairbanks, -90, -90, left, 9.888116, -1.04068, -165.364, 20211001, 14:59:24.09654, 609.6542
2, Fairbanks, Fairbanks, -90, -90, left, 9.923865, -0.9984436, -165.3536, 20211001, 14:59:24.11085, 609.6683
2, Fairbanks, Fairbanks, -90, -90, left, 9.952555, -0.982605, -165.3146, 20211001, 14:59:24.12470, 609.6822
2, Fairbanks, Fairbanks, -90, -90, left, 9.999483, -0.9753113, -165.2513, 20211001, 14:59:24.13849, 609.6963
3, Hop2, Hop2, 89, 90, left, 10.5515, -3.648834, 15.96606, 20211001, 14:59:28.56616, 614.1234
3, Hop2, Hop2, 89, 90, left, 10.48602, -3.525665, 15.3042, 20211001, 14:59:28.57958, 614.1373
3, Hop2, Hop2, 89, 90, left, 10.46117, -3.361969, 14.95905, 20211001, 14:59:28.59410, 614.1512
3, Hop2, Hop2, 89, 90, left, 10.49389, -3.174286, 14.87225, 20211001, 14:59:28.60789, 614.1653
3, Hop2, Hop2, 89, 90, left, 10.43389, -2.994476, 14.82916, 20211001, 14:59:28.62138, 614.1791
